feed_id,player_id,first_name,last_name,team_abbrev,pos,pos2,projected_points,points,user_team_id,picked,position
291550,543,Josh,Walker,NTH,DEF,NA,NA,0,NA,NA,NA
295103,20,Riley,Knight,ADE,FWD,NA,NA,0,NA,NA,NA
294592,622,Kamdyn,McIntosh,RIC,MID,NA,NA,0,NA,NA,NA
290817,253,Brandon,Matera,FRE,FWD,NA,NA,0,NA,NA,NA
295222,246,Joel,Hamling,FRE,DEF,NA,NA,0,NA,NA,NA
1002267,514,Luke,Davies-Uniacke,NTH,FWD,MID,NA,0,NA,NA,NA
997933,252,Griffin,Logue,FRE,DEF,NA,NA,0,NA,NA,NA
1005729,539,Tarryn,Thomas,NTH,FWD,NA,NA,0,NA,NA,NA
290199,515,Majak,Daw,NTH,DEF,NA,NA,0,NA,NA,NA
1002239,235,Adam,Cerra,FRE,DEF,NA,NA,0,33301,TRUE,DEF
290289,176,Josh,Thomas,COL,FWD,NA,NA,0,NA,NA,NA
280990,583,Steven,Motlop,PTA,FWD,NA,NA,0,NA,NA,NA
997842,712,Colin,O'Riordan,SYD,DEF,NA,NA,0,NA,NA,NA
1001448,180,Rupert,Wills,COL,MID,NA,NA,0,NA,NA,NA
298271,505,Paul,Ahern,NTH,DEF,MID,NA,0,NA,NA,NA
296078,518,Taylor,Garner,NTH,FWD,NA,NA,0,NA,NA,NA
1006126,719,James,Rowbottom,SYD,FWD,MID,NA,0,9806,TRUE,FWD
240060,91,Eddie,Betts,CAR,FWD,NA,NA,0,NA,NA,NA
291821,447,Jonathon,Patton,HAW,RUC,FWD,NA,0,NA,NA,NA
1005053,48,Noah,Answerth,BRL,DEF,NA,NA,0,NA,NA,NA
998115,242,Taylin,Duman,FRE,DEF,NA,NA,0,NA,NA,NA
291771,220,Devon,Smith,ESS,FWD,MID,NA,0,9867,TRUE,FWD
240406,795,Josh J.,Kennedy,WCE,FWD,NA,NA,0,NA,NA,NA
1000953,114,Harry,McKay,CAR,FWD,NA,NA,0,NA,NA,NA
295256,545,Marley,Williams,NTH,DEF,NA,NA,0,NA,NA,NA
1004364,805,Liam,Ryan,WCE,FWD,NA,NA,0,NA,NA,NA
296420,488,Alex,Neal-Bullen,MEL,FWD,NA,NA,0,NA,NA,NA
294675,503,Josh,Wagner,MEL,DEF,NA,NA,0,NA,NA,NA
1006152,330,Jordan,Clark,GEE,MID,NA,NA,0,NA,NA,NA
295712,737,Tory,Dickson,WBD,FWD,NA,NA,0,NA,NA,NA
291548,65,Ryan,Lester,BRL,DEF,NA,NA,0,NA,NA,NA
998215,128,Will,Setterfield,CAR,MID,NA,NA,0,9806,TRUE,MID
992644,493,Braydon,Preuss,MEL,RUC,FWD,NA,0,NA,NA,NA
992499,540,Kayne,Turner,NTH,FWD,NA,NA,0,NA,NA,NA
294663,726,Jackson,Thurlow,SYD,DEF,NA,NA,0,9867,TRUE,DEF
998130,274,Ben,Ainsworth,GCS,FWD,MID,NA,0,NA,NA,NA
1001017,525,Nick,Larkey,NTH,FWD,NA,NA,0,NA,NA,NA
291357,359,Gary,Rohan,GEE,FWD,NA,NA,0,NA,NA,NA
1006121,557,Zak,Butters,PTA,FWD,NA,NA,0,9856,TRUE,FWD
290675,400,Daniel,Lloyd,GWS,FWD,NA,NA,0,NA,NA,NA
290641,648,Jake,Carlisle,STK,DEF,NA,NA,0,NA,NA,NA
295446,281,Sam,Collins,GCS,DEF,NA,NA,0,9856,TRUE,DEF
296324,249,Jesse,Hogan,FRE,FWD,NA,NA,0,NA,NA,NA
994386,326,Tom,Atkins,GEE,FWD,NA,NA,0,NA,NA,NA
296355,528,Luke,McDonald,NTH,DEF,NA,NA,0,186,TRUE,DEF
996064,300,Jesse,Joyce,GCS,DEF,NA,NA,0,NA,NA,NA
997142,576,Peter,Ladhams,PTA,RUC,FWD,NA,0,189,FALSE,FWD
1008882,276,Charlie,Ballard,GCS,DEF,NA,NA,0,NA,NA,NA
993828,70,Rhys,Mathieson,BRL,FWD,MID,NA,0,NA,NA,NA
1001028,130,Jack,Silvagni,CAR,FWD,NA,NA,0,NA,NA,NA
1001026,217,Jordan,Ridley,ESS,DEF,NA,NA,0,5524,TRUE,DEF
990606,221,William,Snelling,ESS,FWD,NA,NA,0,NA,NA,NA
1000981,631,Daniel,Rioli,RIC,FWD,NA,NA,0,NA,NA,NA
296200,102,Michael,Gibbons,CAR,FWD,NA,NA,0,NA,NA,NA
298091,640,Logan,Austin,STK,DEF,NA,NA,0,NA,NA,NA
295942,308,Jordan,Murdoch,GCS,DEF,NA,NA,0,NA,NA,NA
250290,179,Travis,Varcoe,COL,FWD,NA,NA,0,NA,NA,NA
993806,504,Sam,Weideman,MEL,FWD,NA,NA,0,NA,NA,NA
1002220,358,Esava,Ratugolea,GEE,FWD,NA,NA,0,NA,NA,NA
1002331,284,Jacob,Dawson,GCS,DEF,NA,NA,0,NA,NA,NA
997100,697,Will,Hayward,SYD,FWD,NA,NA,0,NA,NA,NA
240232,169,Ben,Reid,COL,FWD,NA,NA,0,NA,NA,NA
994385,474,Jayden,Hunt,MEL,FWD,NA,NA,0,NA,NA,NA
294168,44,Marcus,Adams,BRL,DEF,NA,NA,0,NA,NA,NA
1005247,412,Sam,Taylor,GWS,DEF,NA,NA,0,NA,NA,NA
994077,603,Mabior,Chol,RIC,RUC,FWD,NA,0,NA,NA,NA
991976,745,Will,Hayes,WBD,MID,NA,NA,0,NA,NA,NA
296334,191,Orazio,Fantasia,ESS,FWD,NA,NA,0,NA,NA,NA
1004985,673,Ben,Paton,STK,DEF,NA,NA,0,NA,NA,NA
298437,45,Callum,Ah Chee,BRL,MID,NA,NA,0,NA,NA,NA
993820,781,Thomas,Cole,WCE,DEF,NA,NA,0,NA,NA,NA
297452,658,Nick,Hind,STK,FWD,NA,NA,0,NA,NA,NA
296211,725,Lewis,Taylor,SYD,MID,NA,NA,0,NA,NA,NA
1001398,107,Matthew,Kennedy,CAR,FWD,NA,NA,0,9806,TRUE,FWD
1005717,651,Nick,Coffield,STK,DEF,NA,NA,0,NA,NA,NA
993841,760,Josh,Schache,WBD,FWD,NA,NA,0,NA,NA,NA
996442,688,Ryan,Clarke,SYD,MID,NA,NA,0,182,TRUE,MID
993940,502,Corey,Wagner,MEL,FWD,MID,NA,0,NA,NA,NA
280972,590,Jack,Watts,PTA,DEF,NA,NA,0,NA,NA,NA
291792,407,Tommy,Sheridan,GWS,MID,NA,NA,0,NA,NA,NA
1006133,632,Jack,Ross,RIC,MID,NA,NA,0,NA,NA,NA
997033,238,Brennan,Cox,FRE,FWD,NA,NA,0,9867,TRUE,FWD
297504,75,Daniel,McStay,BRL,FWD,NA,NA,0,NA,NA,NA
270326,344,Lachlan,Henderson,GEE,DEF,NA,NA,0,NA,NA,NA
260113,654,Jarryn,Geary,STK,DEF,NA,NA,0,NA,NA,NA
996232,195,Matt,Guelfi,ESS,MID,NA,NA,0,NA,NA,NA
293883,327,Jed,Bews,GEE,DEF,NA,NA,0,NA,NA,NA
999309,388,Jackson,Hately,GWS,MID,NA,NA,0,NA,NA,NA
996554,813,Jake,Waterman,WCE,FWD,NA,NA,0,NA,NA,NA
992351,770,Bailey,Williams,WBD,DEF,NA,NA,0,182,FALSE,DEF
260288,421,James,Frawley,HAW,DEF,NA,NA,0,NA,NA,NA
1007881,310,Wil,Powell,GCS,MID,NA,NA,0,NA,NA,NA
290527,581,Trent,McKenzie,PTA,DEF,NA,NA,0,NA,NA,NA
291848,693,Robbie,Fox,SYD,DEF,FWD,NA,0,9867,TRUE,FWD
298409,259,Alex,Pearce,FRE,DEF,NA,NA,0,NA,NA,NA
296291,349,Jake,Kolodjashnij,GEE,DEF,NA,NA,0,NA,NA,NA
294643,316,Alex,Sexton,GCS,FWD,NA,NA,0,NA,NA,NA
297406,188,Tom,Cutler,ESS,MID,NA,NA,0,NA,NA,NA
1000998,29,Lachlan,Murphy,ADE,FWD,NA,NA,0,NA,NA,NA
1006028,686,Nick,Blakey,SYD,FWD,NA,NA,0,NA,NA,NA
1002256,100,Paddy,Dow,CAR,FWD,MID,NA,0,NA,NA,NA
295203,600,Nathan,Broad,RIC,DEF,NA,NA,0,NA,NA,NA
993953,63,Eric,Hipwood,BRL,FWD,NA,NA,0,NA,NA,NA
998647,145,Mason,Cox,COL,FWD,NA,NA,0,NA,NA,NA
294654,222,James,Stewart,ESS,FWD,NA,NA,0,NA,NA,NA
240302,53,Grant,Birchall,BRL,DEF,NA,NA,0,NA,NA,NA
280988,236,Travis,Colyer,FRE,FWD,NA,NA,0,NA,NA,NA
291964,298,Jack,Hombsch,GCS,DEF,NA,NA,0,NA,NA,NA
1000267,672,Matthew,Parker,STK,FWD,NA,NA,0,NA,NA,NA
281139,771,Easton,Wood,WBD,DEF,NA,NA,0,NA,NA,NA
1005721,183,Josh,Begley,ESS,FWD,NA,NA,0,NA,NA,NA
995192,254,Cam,McCarthy,FRE,FWD,NA,NA,0,NA,NA,NA
1000937,345,Jack,Henry,GEE,DEF,NA,NA,0,NA,NA,NA
280959,811,Nathan,Vardy,WCE,RUC,NA,NA,0,NA,NA,NA
1008893,492,Harrison,Petty,MEL,DEF,FWD,NA,0,NA,NA,NA
291784,541,Dom,Tyson,NTH,MID,NA,NA,0,NA,NA,NA
1000963,443,Harry,Morrison,HAW,FWD,MID,NA,0,NA,NA,NA
1004998,579,Todd,Marshall,PTA,FWD,NA,NA,0,NA,NA,NA
297767,517,Sam,Durdin,NTH,DEF,NA,NA,0,NA,NA,NA
291797,375,Matt,Buntine,GWS,DEF,FWD,NA,0,NA,NA,NA
1001043,427,Oliver,Hanrahan,HAW,FWD,NA,NA,0,NA,NA,NA
996743,708,Lewis,Melican,SYD,DEF,NA,NA,0,NA,NA,NA
298390,483,Jay,Lockhart,MEL,FWD,NA,NA,0,NA,NA,NA
999331,9,Darcy,Fogarty,ADE,FWD,NA,NA,0,NA,NA,NA
993917,665,Ben,Long,STK,FWD,NA,NA,0,NA,NA,NA
993798,357,James,Parsons,GEE,MID,NA,NA,0,NA,NA,NA
298265,670,Daniel,McKenzie,STK,DEF,NA,NA,0,NA,NA,NA
991953,287,Corey,Ellis,GCS,DEF,NA,NA,0,NA,NA,NA
1005793,780,Jarrod,Cameron,WCE,FWD,NA,NA,0,NA,NA,NA
1005199,16,Elliott,Himmelberg,ADE,FWD,NA,NA,0,NA,NA,NA
1006550,801,Jack,Petruccelle,WCE,FWD,NA,NA,0,NA,NA,NA
1006148,390,Ian,Hill,GWS,FWD,NA,NA,0,NA,NA,NA
991939,733,Zaine,Cordy,WBD,DEF,NA,NA,0,NA,NA,NA
295599,182,Patrick,Ambrose,ESS,DEF,NA,NA,0,NA,NA,NA
1002213,674,Ed,Phillips,STK,MID,NA,NA,0,NA,NA,NA
997823,804,Josh,Rotham,WCE,DEF,NA,NA,0,NA,NA,NA
1004095,303,Jack,Lukosius,GCS,DEF,FWD,NA,0,9806,TRUE,FWD
1006314,441,Dylan,Moore,HAW,FWD,NA,NA,0,NA,NA,NA
281052,790,Mark,Hutchings,WCE,MID,NA,NA,0,NA,NA,NA
1000932,8,Tom,Doedee,ADE,DEF,NA,NA,0,NA,NA,NA
295012,172,Matthew,Scharenberg,COL,DEF,NA,NA,0,NA,NA,NA
1002353,239,Mitchell,Crowden,FRE,FWD,NA,NA,0,NA,NA,NA
290314,396,Lachlan,Keeffe,GWS,DEF,FWD,NA,0,NA,NA,NA
294077,429,Michael,Hartley,HAW,DEF,NA,NA,0,33301,FALSE,DEF
298298,798,Jackson,Nelson,WCE,DEF,NA,NA,0,NA,NA,NA
1006203,17,Chayce,Jones,ADE,FWD,NA,NA,0,NA,NA,NA
294518,189,Joe,Daniher,ESS,FWD,NA,NA,0,189,TRUE,FWD
998106,11,Jordan,Gallucci,ADE,FWD,NA,NA,0,NA,NA,NA
1008198,705,Tom,McCartin,SYD,FWD,NA,NA,0,NA,NA,NA
1007124,444,Conor,Nash,HAW,FWD,NA,NA,0,NA,NA,NA
997316,773,Lewis,Young,WBD,DEF,NA,NA,0,NA,NA,NA
992472,485,Oscar,McDonald,MEL,DEF,NA,NA,0,NA,NA,NA
998180,229,Bailey,Banfield,FRE,FWD,NA,NA,0,NA,NA,NA
993946,18,Ben,Keays,ADE,FWD,NA,NA,0,182,TRUE,FWD
291947,774,Brendon,Ah Chee,WCE,MID,NA,NA,0,NA,NA,NA
1000068,280,Christopher,Burgess,GCS,DEF,NA,NA,0,NA,NA,NA
1003203,707,Hayden,McLean,SYD,RUC,NA,NA,0,NA,NA,NA
298211,340,Darcy,Fort,GEE,FWD,NA,NA,0,NA,NA,NA
1008280,759,Ed,Richards,WBD,FWD,MID,NA,0,NA,NA,NA
298277,743,Billy,Gowers,WBD,FWD,NA,NA,0,NA,NA,NA
297255,113,Mitch,McGovern,CAR,FWD,NA,NA,0,NA,NA,NA
1002312,49,Zac,Bailey,BRL,DEF,MID,NA,0,9806,TRUE,DEF
294013,302,Sean,Lemmens,GCS,FWD,MID,NA,0,NA,NA,NA
1008855,461,Oskar,Baker,MEL,MID,NA,NA,0,NA,NA,NA
1008089,167,Isaac,Quaynor,COL,DEF,NA,NA,0,NA,NA,NA
295313,748,Lin,Jong,WBD,MID,NA,NA,0,NA,NA,NA
280933,675,Dylan,Roberton,STK,DEF,NA,NA,0,NA,NA,NA
1005054,147,Josh,Daicos,COL,MID,NA,NA,0,5524,TRUE,MID
992054,762,Roarke,Smith,WBD,FWD,MID,NA,0,NA,NA,NA
1002245,598,Noah,Balta,RIC,RUC,FWD,NA,0,189,TRUE,FWD
280722,318,Zac,Smith,GCS,RUC,NA,NA,0,NA,NA,NA
296371,230,Brett,Bewley,FRE,FWD,NA,NA,0,NA,NA,NA
1002235,79,Cameron,Rayner,BRL,FWD,NA,NA,0,NA,NA,NA
298144,710,Sam,Naismith,SYD,RUC,NA,NA,0,NA,NA,NA
1005530,638,Ryan,Abbott,STK,RUC,NA,NA,0,NA,NA,NA
295156,687,Kaiden,Brand,SYD,DEF,NA,NA,0,NA,NA,NA
297990,500,Aaron,vandenBerg,MEL,FWD,MID,NA,0,NA,NA,NA
298287,542,Ed,Vickers-Willis,NTH,DEF,NA,NA,0,NA,NA,NA
1001396,380,Isaac,Cumming,GWS,DEF,NA,NA,0,NA,NA,NA
296439,109,Darcy,Lang,CAR,FWD,NA,NA,0,NA,NA,NA
998218,612,Ryan,Garthwaite,RIC,DEF,NA,NA,0,NA,NA,NA
1004880,718,Ben,Ronke,SYD,FWD,NA,NA,0,NA,NA,NA
281280,476,Neville,Jetta,MEL,DEF,NA,NA,0,NA,NA,NA
1002259,118,Lochie,O'Brien,CAR,MID,NA,NA,0,NA,NA,NA
1003029,174,Brayden,Sier,COL,MID,NA,NA,0,NA,NA,NA
261214,806,Will,Schofield,WCE,DEF,NA,NA,0,NA,NA,NA
1008312,132,Liam,Stocker,CAR,DEF,NA,NA,0,NA,NA,NA
293035,141,Tim,Broomhead,COL,FWD,MID,NA,0,NA,NA,NA
1003547,423,Conor,Glass,HAW,DEF,NA,NA,0,NA,NA,NA
290228,15,Kyle,Hartigan,ADE,DEF,NA,NA,0,NA,NA,NA
1002253,566,Kane,Farrell,PTA,FWD,NA,NA,0,NA,NA,NA
298290,124,Marc,Pittonet,CAR,RUC,NA,NA,0,NA,NA,NA
1002231,624,Patrick,Naish,RIC,MID,NA,NA,0,NA,NA,NA
280471,457,Ben,Stratton,HAW,DEF,NA,NA,0,NA,NA,NA
1010841,158,Jack,Madgen,COL,DEF,NA,NA,0,NA,NA,NA
1006058,535,Bailey,Scott,NTH,MID,FWD,NA,0,NA,NA,NA
992374,645,Dan,Butler,STK,FWD,NA,NA,0,33301,FALSE,FWD
1002282,497,Charlie,Spargo,MEL,FWD,NA,NA,0,NA,NA,NA
998414,812,Daniel,Venables,WCE,FWD,NA,NA,0,NA,NA,NA
1006127,769,Rhylee,West,WBD,FWD,NA,NA,0,NA,NA,NA
1007238,410,Jake,Stein,GWS,DEF,NA,NA,0,NA,NA,NA
250548,820,Lynden,Dunn,COL,DEF,NA,NA,0,NA,NA,NA
1005547,283,Joshua,Corbett,GCS,FWD,NA,NA,0,NA,NA,NA
1006144,301,Ben,King,GCS,FWD,NA,NA,0,NA,NA,NA
294508,379,Aidan,Corr,GWS,DEF,NA,NA,0,NA,NA,NA
290733,589,Cameron,Sutcliffe,PTA,FWD,NA,NA,0,NA,NA,NA
1005013,137,Flynn,Appleby,COL,DEF,NA,NA,0,NA,NA,NA
291891,224,Jacob,Townsend,ESS,FWD,NA,NA,0,NA,NA,NA
1000908,32,Myles,Poholke,ADE,FWD,NA,NA,0,NA,NA,NA
293255,299,George,Horlin-Smith,GCS,DEF,MID,NA,0,NA,NA,NA
994410,754,Brad,Lynch,WBD,DEF,NA,NA,0,NA,NA,NA
998390,434,Changkuoth,Jiath,HAW,DEF,NA,NA,0,NA,NA,NA
990548,667,Jonathon,Marsh,STK,DEF,NA,NA,0,NA,NA,NA
1002228,339,Lachie,Fogarty,GEE,MID,NA,NA,0,NA,NA,NA
998321,568,Joel,Garner,PTA,DEF,NA,NA,0,NA,NA,NA
1004909,772,Lachlan,Young,WBD,DEF,NA,NA,0,NA,NA,NA
1004286,399,Zac,Langdon,GWS,FWD,NA,NA,0,NA,NA,NA
298474,814,Francis,Watson,WCE,DEF,NA,NA,0,NA,NA,NA
1008190,196,Brayden,Ham,ESS,FWD,MID,NA,0,NA,NA,NA
1002354,245,Stefan,Giro,FRE,MID,NA,NA,0,NA,NA,NA
1000072,164,John,Noble,COL,DEF,NA,NA,0,NA,NA,NA
998126,551,Joe,Atley,PTA,MID,NA,NA,0,NA,NA,NA
293603,580,Sam,Mayes,PTA,MID,NA,NA,0,NA,NA,NA
281075,320,Rory,Thompson,GCS,DEF,NA,NA,0,NA,NA,NA
1004863,62,Mitchell,Hinge,BRL,MID,NA,NA,0,NA,NA,NA
1003520,661,Darragh,Joyce,STK,DEF,NA,NA,0,NA,NA,NA
1000860,262,Lachlan,Schultz,FRE,FWD,NA,NA,0,NA,NA,NA
1006087,292,Caleb,Graham,GCS,DEF,NA,NA,0,NA,NA,NA
1006106,467,Kyle,Dunkley,MEL,FWD,MID,NA,0,NA,NA,NA
296209,479,Kade,Kolodjashnij,MEL,MID,NA,NA,0,NA,NA,NA
998212,213,Kobe,Mutch,ESS,MID,NA,NA,0,NA,NA,NA
1003546,496,Joel,Smith,MEL,DEF,NA,NA,0,NA,NA,NA
1009208,314,Matthew,Rowell,GCS,MID,NA,NA,0,NA,NA,NA
1004356,775,Brayden,Ainsworth,WCE,MID,NA,NA,0,NA,NA,NA
1009199,275,Noah,Anderson,GCS,MID,NA,NA,0,NA,NA,NA
1004894,508,Aiden,Bonar,NTH,MID,FWD,NA,0,NA,NA,NA
1004989,664,Doulton,Langlands,STK,MID,NA,NA,0,NA,NA,NA
997230,38,Tyson,Stengle,ADE,FWD,NA,NA,0,NA,NA,NA
1006276,610,Derek,Eggmolesse-Smith,RIC,DEF,NA,NA,0,NA,NA,NA
1001449,470,Mitch,Hannan,MEL,FWD,NA,NA,0,NA,NA,NA
290246,510,Tom,Campbell,NTH,RUC,FWD,NA,0,NA,NA,NA
1009399,475,Luke,Jackson,MEL,RUC,NA,NA,0,NA,NA,NA
1005330,466,Kade,Chandler,MEL,FWD,NA,NA,0,NA,NA,NA
1000061,604,Callum,Coleman-Jones,RIC,RUC,FWD,NA,0,NA,NA,NA
1009253,371,Lachlan,Ash,GWS,DEF,MID,NA,0,NA,NA,NA
280336,248,Stephen,Hill,FRE,DEF,FWD,NA,0,NA,NA,NA
295964,42,Patrick,Wilson,ADE,MID,NA,NA,0,NA,NA,NA
1004870,342,Zach,Guthrie,GEE,DEF,NA,NA,0,NA,NA,NA
1006103,376,Jye,Caldwell,GWS,MID,NA,NA,0,NA,NA,NA
1004848,722,Dylan,Stephens,SYD,MID,NA,NA,0,NA,NA,NA
1004034,226,Brandon,Zerk-Thatcher,ESS,DEF,NA,NA,0,NA,NA,NA
998569,819,Callum,Moore,CAR,FWD,NA,NA,0,NA,NA,NA
1009201,25,Fischer,Mcasey,ADE,DEF,NA,NA,0,NA,NA,NA
298358,619,Oleg,Markov,RIC,MID,NA,NA,0,NA,NA,NA
999391,498,Tom,Sparrow,MEL,FWD,NA,NA,0,NA,NA,NA
1009256,273,Hayden,Young,FRE,DEF,NA,NA,0,NA,NA,NA
1002328,296,Jacob,Heron,GCS,FWD,NA,NA,0,NA,NA,NA
992752,84,Archie,Smith,BRL,RUC,NA,NA,0,NA,NA,NA
998511,315,Josh,Schoenfeld,GCS,FWD,NA,NA,0,NA,NA,NA
998268,46,Jacob,Allison,BRL,MID,NA,NA,0,NA,NA,NA
1009420,263,Caleb,Serong,FRE,MID,NA,NA,0,NA,NA,NA
1005988,247,Liam,Henry,FRE,MID,FWD,NA,0,NA,NA,NA
1002372,241,Hugh,Dixon,FRE,FWD,NA,NA,0,NA,NA,NA
994047,57,Cedric,Cox,BRL,FWD,NA,NA,0,NA,NA,NA
1009528,386,Tom,Green,GWS,MID,NA,NA,0,NA,NA,NA
991773,10,Billy,Frampton,ADE,FWD,NA,NA,0,NA,NA,NA
1009260,290,Sam,Flanders,GCS,MID,FWD,NA,0,NA,NA,NA
1008541,480,Kysaiah,Kropinyeri-Pickett,MEL,FWD,NA,NA,0,NA,NA,NA
1006303,744,Fergus,Greene,WBD,FWD,NA,NA,0,NA,NA,NA
290326,58,Matt,Eagles,BRL,DEF,NA,NA,0,NA,NA,NA
1005084,544,Will,Walker,NTH,FWD,NA,NA,0,NA,NA,NA
1008550,420,Will,Day,HAW,DEF,NA,NA,0,NA,NA,NA
993796,4,Ben,Crocker,ADE,FWD,NA,NA,0,NA,NA,NA
1000905,531,Tom,Murphy,NTH,DEF,NA,NA,0,NA,NA,NA
1002143,530,Ben,McKay,NTH,DEF,NA,NA,0,NA,NA,NA
1009191,552,Miles,Bergman,PTA,FWD,NA,NA,0,NA,NA,NA
298336,332,Nakia,Cockatoo,GEE,MID,FWD,NA,0,NA,NA,NA
1002401,87,Brandon,Starcevich,BRL,DEF,MID,NA,0,NA,NA,NA
998167,135,Tom,Williamson,CAR,DEF,NA,NA,0,NA,NA,NA
1011803,768,Cody,Weightman,WBD,FWD,NA,NA,0,NA,NA,NA
998791,826,Jamaine,Jones,WCE,FWD,NA,NA,0,NA,NA,NA
1008083,394,Connor,Idun,GWS,DEF,NA,NA,0,NA,NA,NA
997770,558,Wylie,Buzza,PTA,FWD,NA,NA,0,NA,NA,NA
1006151,234,Jason,Carter,FRE,DEF,NA,NA,0,NA,NA,NA
1004948,364,Cooper,Stephens,GEE,MID,NA,NA,0,NA,NA,NA
998100,126,Cameron,Polson,CAR,FWD,NA,NA,0,NA,NA,NA
997501,742,Ryan,Gardner,WBD,FWD,NA,NA,0,NA,NA,NA
1009241,106,Brodie,Kemp,CAR,MID,NA,NA,0,NA,NA,NA
998327,521,Kyron,Hayden,NTH,MID,NA,NA,0,NA,NA,NA
1002300,778,Jarrod,Brander,WCE,DEF,FWD,NA,0,NA,NA,NA
1010174,569,Mitchell,Georgiades,PTA,FWD,NA,NA,0,NA,NA,NA
298316,103,Hugh,Goddard,CAR,DEF,NA,NA,0,NA,NA,NA
1002291,685,James,Bell,SYD,FWD,MID,NA,0,NA,NA,NA
998225,409,Zach,Sproule,GWS,FWD,NA,NA,0,NA,NA,NA
1009229,336,Sam,De Koning,GEE,DEF,NA,NA,0,NA,NA,NA
1002938,104,Josh,Honey,CAR,MID,FWD,NA,0,NA,NA,NA
1004995,3,Jordon,Butts,ADE,DEF,NA,NA,0,NA,NA,NA
298417,7,Ben,Davis,ADE,FWD,NA,NA,0,NA,NA,NA
1008159,14,William,Hamill,ADE,DEF,NA,NA,0,NA,NA,NA
298470,24,Shane,McAdam,ADE,FWD,NA,NA,0,NA,NA,NA
1008185,26,Ned,McHenry,ADE,MID,NA,NA,0,NA,NA,NA
997206,27,Andrew,McPherson,ADE,DEF,NA,NA,0,NA,NA,NA
1006136,35,Lachlan,Sholl,ADE,DEF,NA,NA,0,NA,NA,NA
1008752,39,Kieran,Strachan,ADE,RUC,FWD,NA,0,NA,NA,NA
1002351,50,Connor,Ballenden,BRL,FWD,NA,NA,0,NA,NA,NA
1006100,52,Thomas,Berry,BRL,FWD,NA,NA,0,NA,NA,NA
1013532,60,Thomas,Fullarton,BRL,FWD,NA,NA,0,NA,NA,NA
1006150,64,Tom,Joyce,BRL,FWD,MID,NA,0,NA,NA,NA
1013978,68,James,Madden,BRL,DEF,FWD,NA,0,NA,NA,NA
1006085,73,Connor,McFadyen,BRL,FWD,NA,NA,0,NA,NA,NA
1002347,77,Jack,Payne,BRL,DEF,NA,NA,0,NA,NA,NA
1006033,86,Ely,Smith,BRL,FWD,MID,NA,0,NA,NA,NA
1002244,89,Toby,Wooller,BRL,FWD,MID,NA,0,NA,NA,NA
1008154,93,Matthew,Cottrell,CAR,DEF,NA,NA,0,NA,NA,NA
1004912,98,Tom,De Koning,CAR,RUC,NA,NA,0,NA,NA,NA
998226,110,Harrison,Macreadie,CAR,DEF,NA,NA,0,NA,NA,NA
1011924,119,Finbar,O'Dwyer,CAR,FWD,NA,NA,0,NA,NA,NA
1013973,120,Matthew,Owies,CAR,FWD,NA,NA,0,NA,NA,NA
1011949,129,Ben,Silvagni,CAR,DEF,NA,NA,0,NA,NA,NA
1008288,140,Atu,Bosenavulagi,COL,FWD,NA,NA,0,NA,NA,NA
1008171,143,Tyler,Brown,COL,MID,NA,NA,0,NA,NA,NA
990291,144,Darcy,Cameron,COL,RUC,FWD,NA,0,NA,NA,NA
1013974,154,Mark,Keane,COL,DEF,NA,NA,0,NA,NA,NA
1008285,155,Will,Kelly,COL,FWD,NA,NA,0,NA,NA,NA
1000960,157,Max,Lynch,COL,RUC,NA,NA,0,NA,NA,NA
1005107,163,Nathan,Murphy,COL,DEF,NA,NA,0,NA,NA,NA
1013975,177,Anton,Tohill,COL,FWD,NA,NA,0,NA,NA,NA
1005577,190,Sam,Draper,ESS,RUC,NA,NA,0,9856,TRUE,RUC
1011864,194,Noah,Gown,ESS,FWD,NA,NA,0,NA,NA,NA
1006097,212,Irving,Mosquito,ESS,FWD,NA,NA,0,NA,NA,NA
1000980,255,Lloyd,Meek,FRE,RUC,NA,NA,0,NA,NA,NA
1005831,258,Dillon,O'Reilly,FRE,DEF,NA,NA,0,NA,NA,NA
1013611,264,Sam,Sturt,FRE,FWD,NA,NA,0,NA,NA,NA
1004850,269,Luke,Valente,FRE,MID,NA,NA,0,NA,NA,NA
1004437,271,Tobe,Watson,FRE,DEF,NA,NA,0,NA,NA,NA
1006110,291,Sam,Fletcher,GCS,MID,NA,NA,0,NA,NA,NA
1000044,305,Jez,McLennan,GCS,DEF,NA,NA,0,NA,NA,NA
1001195,311,Izak,Rankine,GCS,FWD,NA,NA,0,NA,NA,NA
1006108,312,Mitchell,Riordan,GCS,MID,NA,NA,0,NA,NA,NA
1008940,346,Ben,Jarvis,GEE,DEF,NA,NA,0,NA,NA,NA
1004681,348,Jacob,Kennerley,GEE,DEF,NA,NA,0,NA,NA,NA
997254,350,Nathan,Kreuger,GEE,FWD,NA,NA,0,NA,NA,NA
1013977,355,Stefan,Okunbor,GEE,DEF,NA,NA,0,NA,NA,NA
1008202,360,Blake,Schlensog,GEE,FWD,NA,NA,0,NA,NA,NA
1004940,362,Sam,Simpson,GEE,MID,NA,NA,0,NA,NA,NA
999382,368,Jake,Tarca,GEE,FWD,NA,NA,0,NA,NA,NA
1008436,372,Kieren,Briggs,GWS,DEF,FWD,NA,0,NA,NA,NA
1014038,373,Callum M.,Brown,GWS,DEF,NA,NA,0,NA,NA,NA
