"id","first_name","last_name","team.abbrev","positions.position","positions.position.1","player_stats.avg","median_score","user_team_id","round","pick","current_team_id","DEF","MID","RUC","FWD","score"
"92","Levi","Casboult","CAR","DEF","FWD",73.75,57.5,,,,,-3.07248401262475,,,-2.96279396952172,-2.9628
"215","Andrew","Phillips","ESS","RUC","",76.6667,72,,,,,,,-1.72260444463456,,-1.7226
"240","Sean","Darcy","FRE","RUC","",57.8333,51.5,,,,,,,-2.71154421915056,,-2.7115
"432","Jarman","Impey","HAW","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"560","Tom","Clurey","PTA","DEF","",65.625,64.5,,,,,-2.44851627116696,,,,-2.4485
"564","Xavier","Duursma","PTA","MID","",75.8,79,,,,,,-2.26907503406167,,,-2.2691
"203","Kyle","Langford","ESS","FWD","MID",80.4286,79,,,,"9856",,-2.26907503406167,,-0.944573918996032,-0.9446
"431","Daniel","Howe","HAW","DEF","MID",0,0,,,,,-8.19793331745661,-9.56474649493023,,,-8.1979
"614","Dylan","Grimes","RIC","DEF","",75.875,71,,,,,-1.86911765409901,,,,-1.8691
"477","Nathan","Jones","MEL","DEF","MID",56.5,56.5,,,,,-3.16162226140443,-4.34695614633436,,,-3.1616
"721","Callum","Sinclair","SYD","RUC","",75.4,68,,,,,,,-1.91556830307671,,-1.9156
"694","Lance","Franklin","SYD","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"125","Lachie","Plowman","CAR","DEF","",72.625,64,,,,,-2.4930853955568,,,,-2.4931
"34","Paul","Seedsman","ADE","MID","",82.2,99,,,,"9806",,-0.42206960093039,,,-0.4221
"563","Willem","Drew","PTA","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"333","Charlie","Constable","GEE","MID","",68,68,,,,,,-3.28492802228388,,,-3.2849
"499","Adam","Tomlinson","MEL","MID","",63,59.5,,,,,,-4.06990533136467,,,-4.0699
"641","Josh","Battle","STK","DEF","",69,83,,,,,-0.799458668742795,,,,-0.7995
"161","Brody","Mihocek","COL","FWD","",71.125,56.5,,,,,,,,-3.05666466954617,-3.0567
"445","Tim","O'Brien","HAW","DEF","FWD",52,55,,,,,-3.29532963457396,,,-3.19747071958284,-3.1975
"735","Bailey","Dale","WBD","FWD","",55.5714,49,,,,,,,,-3.76069491972954,-3.7607
"193","Martin","Gleeson","ESS","DEF","",55,55,,,,,-3.29532963457396,,,,-3.2953
"696","Sam","Gray","SYD","FWD","",52.5,50,,,,,,,,-3.66682421970509,-3.6668
"117","Jack","Newnes","CAR","MID","",66.75,68.5,,,,,,-3.23875288645559,,,-3.2388
"223","Jake","Stringer","ESS","FWD","",71,66.5,,,,,,,,-2.11795766930166,-2.118
"227","Blake","Acres","FRE","FWD","MID",54.3333,46,,,,"9867",,-5.31663399872829,,-4.04230701980289,-4.0423
"369","Harry","Taylor","GEE","DEF","",79.5714,72,,,,,-1.77997940531932,,,,-1.78
"482","Jake","Lever","MEL","DEF","",66.2857,58,,,,,-3.02791488823491,,,,-3.0279
"682","Callum","Wilkie","STK","DEF","",78.875,76,,,,"9856",-1.42342641020059,,,,-1.4234
"134","Jacob","Weitering","CAR","DEF","",69.25,69,,,,,-2.04739415165838,,,,-2.0474
"473","Marty","Hore","MEL","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"792","Lewis","Jetta","WCE","DEF","",68.75,67,,,,,-2.22567064921775,,,,-2.2257
"152","Will","Hoskin-Elliott","COL","FWD","",67.125,70.5,,,,,,,,-1.74247486920386,-1.7425
"149","Jamie","Elliott","COL","FWD","",62.875,56.5,,,,,,,,-3.05666466954617,-3.0567
"756","Toby","McLean","WBD","FWD","",70,68,,,,,,,,-1.97715161926499,-1.9772
"216","Mason","Redman","ESS","DEF","",61,63.5,,,,,-2.53765451994664,,,,-2.5377
"599","Shai","Bolton","RIC","FWD","",83.7143,97,,,,"9856",,,,0.745098681444075,0.7451
"40","Daniel","Talia","ADE","DEF","",76.625,75.5,,,,,-1.46799553459043,,,,-1.468
"419","James","Cousins","HAW","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"659","Dougal","Howard","STK","DEF","FWD",61.25,53,,,,,-3.47360613213333,,,-3.38521211963174,-3.3852
"404","Sam J.","Reid","GWS","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"554","Riley","Bonner","PTA","DEF","",57,58,,,,,-3.02791488823491,,,,-3.0279
"12","Bryce","Gibbs","ADE","MID","",16,16,,,,,,-8.08714214842521,,,-8.0871
"803","Willie","Rioli","WCE","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"630","Jack","Riewoldt","RIC","FWD","",50.875,58,,,,,,,,-2.91585861950949,-2.9159
"96","Charlie","Curnow","CAR","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"237","Reece","Conca","FRE","MID","",66.8333,69,,,,,,-3.19257775062731,,,-3.1926
"272","Nathan","Wilson","FRE","DEF","",66.6667,76.5,,,,,-1.37885728581074,,,,-1.3789
"347","Josh","Jenkins","GEE","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"142","Callum L.","Brown","COL","FWD","",66.5,69.5,,,,,,,,-1.83634556922831,-1.8363
"520","Aaron","Hall","NTH","MID","",75,77.5,,,,,,-2.40760044154652,,,-2.4076
"285","Sam","Day","GCS","FWD","",59.25,50,,,,,,,,-3.66682421970509,-3.6668
"2","Luke","Brown","ADE","DEF","",65.125,60.5,,,,,-2.8050692662857,,,,-2.8051
"324","Peter","Wright","GCS","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"74","Oscar","McInerney","BRL","RUC","FWD",71.375,61,,,,"186",,,-2.25325505535046,-2.63424651943614,-2.2533
"55","Allen","Christensen","BRL","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"757","Aaron","Naughton","WBD","FWD","",49,56,,,,,,,,-3.10360001955839,-3.1036
"437","Mitch","Lewis","HAW","FWD","",22.75,24.5,,,,,,,,-6.06052707032858,-6.0605
"41","Taylor","Walker","ADE","FWD","",67.4286,69,,,,,,,,-1.88328091924054,-1.8833
"352","Gryan","Miers","GEE","FWD","",69.375,68,,,,,,,,-1.97715161926499,-1.9772
"297","Nick","Holman","GCS","FWD","",64,62.5,,,,,,,,-2.49344046939946,-2.4934
"204","Jayden","Laverde","ESS","FWD","",60,52,,,,,,,,-3.47908281965619,-3.4791
"250","Ethan","Hughes","FRE","DEF","",61.25,61,,,,,-2.76050014189585,,,,-2.7605
"209","Shaun","McKernan","ESS","FWD","",56.3333,56,,,,,,,,-3.10360001955839,-3.1036
"596","David","Astbury","RIC","DEF","",84.25,89.5,,,,,-0.220060051674846,,,,-0.2201
"61","Darcy","Gardiner","BRL","DEF","",68.875,67,,,,,-2.22567064921775,,,,-2.2257
"23","David","Mackay","ADE","DEF","MID",70.3333,68,,,,,-2.13653240043806,-3.28492802228388,,,-2.1365
"95","David","Cuningham","CAR","FWD","",62.75,58,,,,,,,,-2.91585861950949,-2.9159
"602","Jason","Castagna","RIC","FWD","",65.75,59,,,,,,,,-2.82198791948504,-2.822
"465","Mitch","Brown","MEL","FWD","",21,21,,,,,,,,-6.38907452041415,-6.3891
"487","Jake","Melksham","MEL","FWD","",53.2857,54,,,,,,,,-3.29134141960729,-3.2913
"105","Liam","Jones","CAR","DEF","",66.375,66.5,,,,,-2.27023977360759,,,,-2.2702
"615","Jack","Higgins","RIC","FWD","",83.7143,79,,,,"33301",,,,-0.944573918996032,-0.9446
"730","Josh","Bruce","WBD","FWD","",55.125,40.5,,,,,,,,-4.55859586993737,-4.5586
"776","Oscar","Allen","WCE","FWD","",94.5,94.5,,,,,,,,0.510421931382949,0.5104
"71","Lincoln","McCarthy","BRL","FWD","",62.125,63.5,,,,,,,,-2.39956976937501,-2.3996
"453","Tom","Scully","HAW","MID","",46.75,49,,,,,,-5.03958318375859,,,-5.0396
"546","Mason","Wood","NTH","FWD","",42,35,,,,,,,,-5.07488472007185,-5.0749
"101","Zac","Fisher","CAR","FWD","MID",80,80,,,,"9867",,-2.17672476240511,,-0.850703218971582,-0.8507
"150","Levi","Greenwood","COL","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"666","Jack","Lonie","STK","FWD","",58.1429,44,,,,,,,,-4.2300484198518,-4.23
"765","Jackson","Trengove","WBD","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"549","Cameron","Zurhaar","NTH","FWD","",66.7143,67,,,,,,,,-2.07102231928944,-2.071
"398","Adam","Kennedy","GWS","DEF","",6,6,,,,,-7.6631038247785,,,,-7.6631
"265","Sam","Switkowski","FRE","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"784","Liam","Duggan","WCE","DEF","",68.875,69,,,,,-2.04739415165838,,,,-2.0474
"192","Aaron","Francis","ESS","DEF","",66.75,66,,,,,-2.31480889799743,,,,-2.3148
"170","Jordan","Roughead","COL","DEF","",48.875,48.5,,,,,-3.87472825164191,,,,-3.8747
"187","Dylan","Clarke","ESS","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"562","Charlie","Dixon","PTA","FWD","",96.5714,88,,,,"186",,,,-0.0997376187759785,-0.0997
"452","Jack","Scrimshaw","HAW","DEF","",65.75,65,,,,,-2.40394714677712,,,,-2.4039
"472","Michael","Hibberd","MEL","DEF","",72,73,,,,,-1.69084115653964,,,,-1.6908
"524","Ben","Jacobs","NTH","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"111","Caleb","Marchbank","CAR","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"422","Sam","Frost","HAW","DEF","",64.625,66,,,,,-2.31480889799743,,,,-2.3148
"381","Brent","Daniels","GWS","FWD","",58.25,64,,,,,,,,-2.35263441936279,-2.3526
"449","Paul","Puopolo","HAW","FWD","",46.5,44.5,,,,,,,,-4.18311306983957,-4.1831
"354","Mark","O'Connor","GEE","DEF","",71.5,74,,,,,-1.60170290775996,,,,-1.6017
"681","Jimmy","Webster","STK","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"662","Dean","Kent","STK","FWD","",73.3333,65,,,,,,,,-2.25876371933834,-2.2588
"543","Josh","Walker","NTH","DEF","",65.625,75.5,,,,,-1.46799553459043,,,,-1.468
"20","Riley","Knight","ADE","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"622","Kamdyn","McIntosh","RIC","MID","",64.6,52,,,,,,-4.7625323687889,,,-4.7625
"253","Brandon","Matera","FRE","FWD","",46.25,46,,,,,,,,-4.04230701980289,-4.0423
"246","Joel","Hamling","FRE","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"514","Luke","Davies-Uniacke","NTH","FWD","MID",48,48,,,,,,-5.13193345541516,,-3.85456561975399,-3.8546
"252","Griffin","Logue","FRE","DEF","",70.2,64,,,,,-2.4930853955568,,,,-2.4931
"539","Tarryn","Thomas","NTH","FWD","",54,60,,,,,,,,-2.72811721946059,-2.7281
"515","Majak","Daw","NTH","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"176","Josh","Thomas","COL","FWD","",40,41,,,,,,,,-4.51166051992515,-4.5117
"583","Steven","Motlop","PTA","FWD","",64,58,,,,,,,,-2.91585861950949,-2.9159
"712","Colin","O'Riordan","SYD","DEF","",42.6667,43,,,,,-4.36498861993018,,,,-4.365
"180","Rupert","Wills","COL","MID","",72.6667,66,,,,,,-3.469628565597,,,-3.4696
"505","Paul","Ahern","NTH","DEF","MID",53,59,,,,,-2.93877663945522,-4.11608046719295,,,-2.9388
"518","Taylor","Garner","NTH","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"91","Eddie","Betts","CAR","FWD","",58.5714,48,,,,,,,,-3.85456561975399,-3.8546
"447","Jonathon","Patton","HAW","RUC","FWD",40,43,,,,,,,-3.12159241834011,-4.32391911987625,-3.1216
"48","Noah","Answerth","BRL","DEF","",57,57,,,,,-3.11705313701459,,,,-3.1171
"242","Taylin","Duman","FRE","DEF","",66.3333,59,,,,,-2.93877663945522,,,,-2.9388
"795","Josh J.","Kennedy","WCE","FWD","",71.875,54,,,,,,,,-3.29134141960729,-3.2913
"114","Harry","McKay","CAR","FWD","",47,38,,,,,,,,-4.7932726199985,-4.7933
"545","Marley","Williams","NTH","DEF","",66.75,65,,,,,-2.40394714677712,,,,-2.4039
"805","Liam","Ryan","WCE","FWD","",70.125,70,,,,,,,,-1.78941021921609,-1.7894
"488","Alex","Neal-Bullen","MEL","FWD","",74,74,,,,,,,,-1.41392741911828,-1.4139
"503","Josh","Wagner","MEL","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"330","Jordan","Clark","GEE","MID","",49,49,,,,,,-5.03958318375859,,,-5.0396
"737","Tory","Dickson","WBD","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"65","Ryan","Lester","BRL","DEF","",63,60,,,,,-2.84963839067554,,,,-2.8496
"128","Will","Setterfield","CAR","MID","",82.125,92.5,,,,"182",,-1.02234636669806,,,-1.0223
"493","Braydon","Preuss","MEL","RUC","FWD",0,0,,,,,,,-5.19595389659317,-8.36035922092761,-5.196
"540","Kayne","Turner","NTH","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"726","Jackson","Thurlow","SYD","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"274","Ben","Ainsworth","GCS","FWD","MID",74.125,69.5,,,,,,-3.14640261479903,,-1.83634556922831,-1.8363
"525","Nick","Larkey","NTH","FWD","",46,46,,,,,,,,-4.04230701980289,-4.0423
"359","Gary","Rohan","GEE","FWD","",68.25,69,,,,,,,,-1.88328091924054,-1.8833
"557","Zak","Butters","PTA","FWD","",81.5,76.5,,,,"9856",,,,-1.17925066905716,-1.1793
"400","Daniel","Lloyd","GWS","FWD","",54.8333,59,,,,,,,,-2.82198791948504,-2.822
"648","Jake","Carlisle","STK","DEF","",77.7143,78,,,,,-1.24514991264122,,,,-1.2451
"281","Sam","Collins","GCS","DEF","",82.25,73.5,,,,,-1.6462720321498,,,,-1.6463
"249","Jesse","Hogan","FRE","FWD","",50.6667,42,,,,,,,,-4.4177898199007,-4.4178
"326","Tom","Atkins","GEE","FWD","",42.75,45.5,,,,,,,,-4.08924236981512,-4.0892
"528","Luke","McDonald","NTH","DEF","",70.125,56.5,,,,,-3.16162226140443,,,,-3.1616
"300","Jesse","Joyce","GCS","DEF","",64,64,,,,,-2.4930853955568,,,,-2.4931
"576","Peter","Ladhams","PTA","RUC","FWD",93,93,,,,"189",,,-0.709544187813303,0.369615881346273,0.3696
"276","Charlie","Ballard","GCS","DEF","",69.5714,65,,,,,-2.40394714677712,,,,-2.4039
"70","Rhys","Mathieson","BRL","FWD","MID",0,0,,,,,,-9.56474649493023,,-8.36035922092761,-8.3604
"130","Jack","Silvagni","CAR","FWD","",35.3333,46,,,,,,,,-4.04230701980289,-4.0423
"217","Jordan","Ridley","ESS","DEF","",109.571,111,,,,"5524",1.69641229708837,,,,1.6964
"221","William","Snelling","ESS","FWD","",69.8571,81,,,,,,,,-0.756832518947131,-0.7568
"631","Daniel","Rioli","RIC","FWD","",52.4286,48,,,,,,,,-3.85456561975399,-3.8546
"102","Michael","Gibbons","CAR","FWD","",75.625,77,,,,"182",,,,-1.13231531904493,-1.1323
"640","Logan","Austin","STK","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"308","Jordan","Murdoch","GCS","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"179","Travis","Varcoe","COL","FWD","",57,48,,,,,,,,-3.85456561975399,-3.8546
"504","Sam","Weideman","MEL","FWD","",62,61,,,,,,,,-2.63424651943614,-2.6342
"358","Esava","Ratugolea","GEE","FWD","",65.625,63.5,,,,,,,,-2.39956976937501,-2.3996
"284","Jacob","Dawson","GCS","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"697","Will","Hayward","SYD","FWD","",66.1429,64,,,,,,,,-2.35263441936279,-2.3526
"169","Ben","Reid","COL","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"474","Jayden","Hunt","MEL","FWD","",50.3333,52,,,,,,,,-3.47908281965619,-3.4791
"44","Marcus","Adams","BRL","DEF","",28,28,,,,,-5.70206235162544,,,,-5.7021
"412","Sam","Taylor","GWS","DEF","",67,66.5,,,,,-2.27023977360759,,,,-2.2702
"603","Mabior","Chol","RIC","RUC","FWD",63.25,64.5,,,,,,,-2.08441167921359,-2.30569906935056,-2.0844
"745","Will","Hayes","WBD","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"191","Orazio","Fantasia","ESS","FWD","",56.2,47,,,,,,,,-3.94843631977844,-3.9484
"673","Ben","Paton","STK","DEF","",76.875,72.5,,,,,-1.73541028092948,,,,-1.7354
"45","Callum","Ah Chee","BRL","MID","",58.1429,63,,,,,,-3.7466793805667,,,-3.7467
"781","Thomas","Cole","WCE","DEF","",70,73,,,,,-1.69084115653964,,,,-1.6908
"658","Nick","Hind","STK","FWD","",59,81,,,,,,,,-0.756832518947131,-0.7568
"725","Lewis","Taylor","SYD","MID","",50.2,48,,,,,,-5.13193345541516,,,-5.1319
"107","Matthew","Kennedy","CAR","FWD","",72.6667,83,,,,,,,,-0.56909111889823,-0.5691
"651","Nick","Coffield","STK","DEF","",72.7143,62,,,,,-2.67136189311617,,,,-2.6714
"760","Josh","Schache","WBD","FWD","",39,39,,,,,,,,-4.69940191997405,-4.6994
"688","Ryan","Clarke","SYD","MID","",87,90,,,,,,-1.25322204583947,,,-1.2532
"502","Corey","Wagner","MEL","FWD","MID",0,0,,,,,,-9.56474649493023,,-8.36035922092761,-8.3604
"590","Jack","Watts","PTA","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"407","Tommy","Sheridan","GWS","MID","",17,17,,,,,,-7.99479187676864,,,-7.9948
"632","Jack","Ross","RIC","MID","",44.5,44.5,,,,,,-5.45515940621313,,,-5.4552
"238","Brennan","Cox","FRE","FWD","",77,74.5,,,,,,,,-1.36699206910606,-1.367
"75","Daniel","McStay","BRL","FWD","",66.375,76.5,,,,,,,,-1.17925066905716,-1.1793
"344","Lachlan","Henderson","GEE","DEF","",67,67,,,,,-2.22567064921775,,,,-2.2257
"654","Jarryn","Geary","STK","DEF","",57.1667,58,,,,,-3.02791488823491,,,,-3.0279
"195","Matt","Guelfi","ESS","MID","",53,53,,,,,,-4.67018209713234,,,-4.6702
"327","Jed","Bews","GEE","DEF","",55.7143,52,,,,,-3.56274438091301,,,,-3.5627
"813","Jake","Waterman","WCE","FWD","",64,69.5,,,,,,,,-1.83634556922831,-1.8363
"770","Bailey","Williams","WBD","DEF","",79.625,82.5,,,,,-0.844027793132638,,,,-0.844
"421","James","Frawley","HAW","DEF","",57.75,58,,,,,-3.02791488823491,,,,-3.0279
"310","Wil","Powell","GCS","MID","",52,62,,,,,,-3.83902965222326,,,-3.839
"581","Trent","McKenzie","PTA","DEF","",72.1429,74,,,,,-1.60170290775996,,,,-1.6017
"693","Robbie","Fox","SYD","DEF","FWD",77.2,79,,,,,-1.15601166386153,,,-0.944573918996032,-0.9446
"259","Alex","Pearce","FRE","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"349","Jake","Kolodjashnij","GEE","DEF","",64.4,61,,,,,-2.76050014189585,,,,-2.7605
"316","Alex","Sexton","GCS","FWD","",61.8571,65,,,,,,,,-2.25876371933834,-2.2588
"188","Tom","Cutler","ESS","MID","",76,76,,,,,,-2.54612584903136,,,-2.5461
"29","Lachlan","Murphy","ADE","FWD","",56.8333,52.5,,,,,,,,-3.43214746964397,-3.4321
"686","Nick","Blakey","SYD","FWD","",52,56.5,,,,,,,,-3.05666466954617,-3.0567
"100","Paddy","Dow","CAR","FWD","MID",27,27,,,,,,-7.071289160203,,-5.82585032026745,-5.8259
"600","Nathan","Broad","RIC","DEF","",67.875,63,,,,,-2.58222364433648,,,,-2.5822
"63","Eric","Hipwood","BRL","FWD","",70.875,69,,,,,,,,-1.88328091924054,-1.8833
"145","Mason","Cox","COL","FWD","",46.5,44,,,,,,,,-4.2300484198518,-4.23
"222","James","Stewart","ESS","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"53","Grant","Birchall","BRL","DEF","",73.2857,70,,,,,-1.95825590287869,,,,-1.9583
"236","Travis","Colyer","FRE","FWD","",58,53,,,,,,,,-3.38521211963174,-3.3852
"298","Jack","Hombsch","GCS","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"672","Matthew","Parker","STK","FWD","",41,41,,,,,,,,-4.51166051992515,-4.5117
"771","Easton","Wood","WBD","DEF","",67.2,60,,,,,-2.84963839067554,,,,-2.8496
"644","Nathan","Brown","STK","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"183","Josh","Begley","ESS","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"254","Cam","McCarthy","FRE","FWD","",51,51,,,,,,,,-3.57295351968064,-3.573
"345","Jack","Henry","GEE","DEF","",62,62,,,,,-2.67136189311617,,,,-2.6714
"811","Nathan","Vardy","WCE","RUC","",0,0,,,,,,,-5.19595389659317,,-5.196
"492","Harrison","Petty","MEL","DEF","FWD",0,0,,,,,-8.19793331745661,,,-8.36035922092761,-8.1979
"541","Dom","Tyson","NTH","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"443","Harry","Morrison","HAW","FWD","MID",68.6,63,,,,,,-3.7466793805667,,-2.44650511938724,-2.4465
"579","Todd","Marshall","PTA","FWD","",80.625,81,,,,"9867",,,,-0.756832518947131,-0.7568
"517","Sam","Durdin","NTH","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"375","Matt","Buntine","GWS","DEF","FWD",0,0,,,,,-8.19793331745661,,,-8.36035922092761,-8.1979
"427","Oliver","Hanrahan","HAW","FWD","",43.75,44,,,,,,,,-4.2300484198518,-4.23
"708","Lewis","Melican","SYD","DEF","",30,30,,,,,-5.52378585406607,,,,-5.5238
"483","Jay","Lockhart","MEL","FWD","",55.1667,45,,,,,,,,-4.13617771982735,-4.1362
"9","Darcy","Fogarty","ADE","FWD","",59.6667,59,,,,,,,,-2.82198791948504,-2.822
"665","Ben","Long","STK","FWD","",76.1667,75,,,,,,,,-1.32005671909383,-1.3201
"357","James","Parsons","GEE","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"670","Daniel","McKenzie","STK","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"287","Corey","Ellis","GCS","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"780","Jarrod","Cameron","WCE","FWD","",33,33,,,,,,,,-5.26262612012075,-5.2626
"16","Elliott","Himmelberg","ADE","FWD","",29.5,29.5,,,,,,,,-5.59117357020633,-5.5912
"801","Jack","Petruccelle","WCE","FWD","",41.6667,43,,,,,,,,-4.32391911987625,-4.3239
"390","Ian","Hill","GWS","FWD","",5,5,,,,,,,,-7.89100572080536,-7.891
"733","Zaine","Cordy","WBD","DEF","",61.5714,65,,,,,-2.40394714677712,,,,-2.4039
"182","Patrick","Ambrose","ESS","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"674","Ed","Phillips","STK","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"804","Josh","Rotham","WCE","DEF","",43,43,,,,,-4.36498861993018,,,,-4.365
"303","Jack","Lukosius","GCS","DEF","FWD",78.5,75,,,,"9806",-1.51256465898027,,,-1.32005671909383,-1.3201
"441","Dylan","Moore","HAW","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"790","Mark","Hutchings","WCE","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"8","Tom","Doedee","ADE","DEF","",82.2857,105,,,,"9806",1.16158280441026,,,,1.1616
"172","Matthew","Scharenberg","COL","DEF","",75,77,,,,,-1.3342881614209,,,,-1.3343
"239","Mitchell","Crowden","FRE","FWD","",31,31,,,,,,,,-5.45036752016965,-5.4504
"396","Lachlan","Keeffe","GWS","DEF","FWD",67.5,67,,,,,-2.22567064921775,,,-2.07102231928944,-2.071
"429","Michael","Hartley","HAW","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"798","Jackson","Nelson","WCE","DEF","",76.5,75,,,,,-1.51256465898027,,,,-1.5126
"17","Chayce","Jones","ADE","FWD","",44.25,50,,,,,,,,-3.66682421970509,-3.6668
"189","Joe","Daniher","ESS","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"11","Jordan","Gallucci","ADE","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"705","Tom","McCartin","SYD","FWD","",53.2,54,,,,,,,,-3.29134141960729,-3.2913
"444","Conor","Nash","HAW","FWD","",0,0,,,,,,,,-8.36035922092761,-8.3604
"773","Lewis","Young","WBD","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"485","Oscar","McDonald","MEL","DEF","",61.25,69,,,,,-2.04739415165838,,,,-2.0474
"229","Bailey","Banfield","FRE","FWD","",59.6,63,,,,,,,,-2.44650511938724,-2.4465
"18","Ben","Keays","ADE","FWD","",80.4286,76,,,,"5524",,,,-1.22618601906938,-1.2262
"774","Brendon","Ah Chee","WCE","MID","",60.2857,67,,,,,,-3.37727829394044,,,-3.3773
"280","Christopher","Burgess","GCS","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"707","Hayden","McLean","SYD","RUC","",64.25,58.5,,,,,,,-2.3738574668768,,-2.3739
"340","Darcy","Fort","GEE","FWD","",80.8,84,,,,,,,,-0.47522041887378,-0.4752
"759","Ed","Richards","WBD","FWD","MID",63.5714,66,,,,,,-3.469628565597,,-2.16489301931389,-2.1649
"743","Billy","Gowers","WBD","FWD","",31,31,,,,,,,,-5.45036752016965,-5.4504
"113","Mitch","McGovern","CAR","FWD","",58.25,62,,,,,,,,-2.54037581941169,-2.5404
"49","Zac","Bailey","BRL","DEF","MID",74.75,78.5,,,,,-1.20058078825138,-2.31525016988995,,,-1.2006
"302","Sean","Lemmens","GCS","FWD","MID",64,64,,,,,,-3.65432910891013,,-2.35263441936279,-2.3526
"461","Oskar","Baker","MEL","MID","",0,0,,,,,,-9.56474649493023,,,-9.5647
"167","Isaac","Quaynor","COL","DEF","",82.6667,82,,,,"33301",-0.88859691752248,,,,-0.8886
"748","Lin","Jong","WBD","MID","",74,67,,,,,,-3.37727829394044,,,-3.3773
"147","Josh","Daicos","COL","MID","",77.8571,66,,,,,,-3.469628565597,,,-3.4696
"762","Roarke","Smith","WBD","FWD","MID",0,0,,,,,,-9.56474649493023,,-8.36035922092761,-8.3604
"598","Noah","Balta","RIC","RUC","FWD",56.25,51.5,,,,,,,-2.71154421915056,-3.52601816966842,-2.7115
"318","Zac","Smith","GCS","RUC","",0,0,,,,,,,-5.19595389659317,,-5.196
"230","Brett","Bewley","FRE","FWD","",76.875,78.5,,,,,,,,-0.991509269008257,-0.9915
"79","Cameron","Rayner","BRL","FWD","",73,73,,,,"186",,,,-1.50779811914273,-1.5078
"710","Sam","Naismith","SYD","RUC","",100,100,,,,,,,-0.37185743553955,,-0.3719
"638","Ryan","Abbott","STK","RUC","",0,0,,,,,,,-5.19595389659317,,-5.196
"687","Kaiden","Brand","SYD","DEF","",57,57,,,,,-3.11705313701459,,,,-3.1171
"500","Aaron","vandenBerg","MEL","FWD","MID",52.75,50,,,,,,-4.94723291210203,,-3.66682421970509,-3.6668
"542","Ed","Vickers-Willis","NTH","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"380","Isaac","Cumming","GWS","DEF","",52,52,,,,,-3.56274438091301,,,,-3.5627
"109","Darcy","Lang","CAR","FWD","",47,47,,,,,,,,-3.94843631977844,-3.9484
"612","Ryan","Garthwaite","RIC","DEF","",0,0,,,,,-8.19793331745661,,,,-8.1979
"718","Ben","Ronke","SYD","FWD","",57,63,,,,,,,,-2.44650511938724,-2.4465
