feed_id,player_id,first_name,last_name,team_abbrev,pos,pos2,points,user_team_id,picked,position,round,year,teamname,coach
293957,151,Brodie,Grundy,COL,RUC,,179,186,true,RUC,1,2020,GetRichOrDieTryin,Mark
290528,469,Max,Gawn,MEL,RUC,,93,33301,true,RUC,1,2020,"What's Up, Doch?",Jordan
295467,755,Jack,Macrae,WBD,MID,,103,9856,true,MID,1,2020,It's always Sonny,Simon
293535,76,Lachie,Neale,BRL,MID,,157,5524,true,MID,1,2020,The Dragon's Laird,Luke
291570,244,Nat,Fyfe,FRE,MID,,110,9867,true,MID,1,2020,Bad Boys For Fyfe,James
296347,397,Josh,Kelly,GWS,MID,,102,186,true,MID,1,2020,GetRichOrDieTryin,Mark
990704,94,Patrick,Cripps,CAR,MID,,112,9806,true,MID,1,2020,HoweIMetYourMother,Lester
993834,738,Josh,Dunkley,WBD,MID,,67,182,true,MID,1,2020,Coronaviney,Paul
291856,440,Tom,Mitchell,HAW,MID,,119,33301,true,MID,1,2020,"What's Up, Doch?",Jordan
270917,335,Patrick,Dangerfield,GEE,MID,,83,9856,true,MID,1,2020,It's always Sonny,Simon
297373,729,Marcus,Bontempelli,WBD,MID,,76,189,true,MID,1,2020,The Full Bonty,Anthony
291790,178,Adam,Treloar,COL,MID,,,9806,false,MID,1,2020,HoweIMetYourMother,Lester
271129,519,Todd,Goldstein,NTH,RUC,,136,189,true,RUC,1,2020,The Full Bonty,Anthony
294305,414,Lachie,Whitfield,GWS,FWD,MID,109,182,true,FWD,1,2020,Coronaviney,Paul
992468,668,Rowan,Marshall,STK,RUC,,92,9856,true,RUC,1,2020,It's always Sonny,Simon
996701,490,Clayton,Oliver,MEL,MID,,99,189,true,MID,1,2020,The Full Bonty,Anthony
295342,703,Jake,Lloyd,SYD,DEF,,77,5524,true,DEF,1,2020,The Dragon's Laird,Luke
292128,816,Elliot,Yeo,WCE,MID,,57,9867,true,MID,1,2020,Bad Boys For Fyfe,James
290801,787,Andrew,Gaff,WCE,MID,,119,182,true,MID,1,2020,Coronaviney,Paul
250365,553,Travis,Boak,PTA,MID,,125,5524,true,MID,1,2020,The Dragon's Laird,Luke
261224,90,Dayne,Zorko,BRL,MID,,52,33301,true,MID,1,2020,"What's Up, Doch?",Jordan
260382,700,Josh P.,Kennedy,SYD,MID,,129,9806,true,MID,1,2020,HoweIMetYourMother,Lester
992016,211,Zach,Merrett,ESS,MID,,111,182,true,MID,1,2020,Coronaviney,Paul
250312,616,Bachar,Houli,RIC,DEF,,,182,false,DEF,1,2020,Coronaviney,Paul
290778,714,Luke,Parker,SYD,MID,,125,9867,true,MID,1,2020,Bad Boys For Fyfe,James
260257,165,Scott,Pendlebury,COL,MID,,109,186,true,MID,1,2020,GetRichOrDieTryin,Mark
297401,6,Matt,Crouch,ADE,MID,,68,186,true,MID,1,2020,GetRichOrDieTryin,Mark
240283,789,Shannon,Hurn,WCE,DEF,,152,9806,true,DEF,1,2020,HoweIMetYourMother,Lester
295898,794,Tim,Kelly,WCE,MID,,86,189,true,MID,1,2020,The Full Bonty,Anthony
281065,337,Mitch,Duncan,GEE,MID,,120,189,true,MID,1,2020,The Full Bonty,Anthony
270963,36,Rory,Sloane,ADE,MID,,123,5524,true,MID,1,2020,The Dragon's Laird,Luke
998172,411,Tim,Taranto,GWS,MID,,,,,,1,2020,,
280921,513,Ben,Cunnington,NTH,MID,,185,182,true,MID,1,2020,Coronaviney,Paul
294685,415,Zac,Williams,GWS,DEF,,,189,false,DEF,1,2020,The Full Bonty,Anthony
290746,578,Scott,Lycett,PTA,RUC,,70,9806,true,RUC,1,2020,HoweIMetYourMother,Lester
290627,628,Dion,Prestia,RIC,MID,,118,5524,true,MID,1,2020,The Dragon's Laird,Luke
291969,378,Stephen,Coniglio,GWS,MID,,114,9867,true,MID,1,2020,Bad Boys For Fyfe,James
280078,809,Luke,Shuey,WCE,MID,,104,186,true,MID,1,2020,GetRichOrDieTryin,Mark
281007,270,Michael,Walters,FRE,FWD,MID,110,9856,true,FWD,1,2020,It's always Sonny,Simon
290847,620,Dustin,Martin,RIC,FWD,MID,126,9806,true,FWD,1,2020,HoweIMetYourMother,Lester
291975,323,Jarrod,Witts,GCS,RUC,,50,182,false,RUC,1,2020,Coronaviney,Paul
295136,736,Caleb,Daniel,WBD,DEF,,92,9867,true,DEF,1,2020,Bad Boys For Fyfe,James
293716,67,Jarryd,Lyons,BRL,MID,,115,9806,true,MID,1,2020,HoweIMetYourMother,Lester
294307,5,Brad,Crouch,ADE,MID,,92,189,true,MID,1,2020,The Full Bonty,Anthony
291800,366,Tom,Stewart,GEE,DEF,,100,9806,true,DEF,1,2020,HoweIMetYourMother,Lester
293846,676,Sebastian,Ross,STK,MID,,84,5524,false,MID,1,2020,The Dragon's Laird,Luke
291783,219,Dylan,Shiel,ESS,MID,,163,9867,true,MID,1,2020,Bad Boys For Fyfe,James
261299,108,Matthew,Kreuzer,CAR,RUC,,33,,,,1,2020,,
290307,715,Dane,Rampe,SYD,DEF,,86,9856,true,DEF,1,2020,It's always Sonny,Simon
1002222,460,James,Worpel,HAW,MID,,93,186,true,MID,1,2020,GetRichOrDieTryin,Mark
293222,21,Rory,Laird,ADE,DEF,,88,5524,true,DEF,1,2020,The Dragon's Laird,Luke
271072,80,Daniel,Rich,BRL,DEF,,87,186,true,DEF,1,2020,GetRichOrDieTryin,Mark
291776,136,Taylor,Adams,COL,MID,,112,9856,true,MID,1,2020,It's always Sonny,Simon
297907,116,Nic,Newman,CAR,DEF,,39,9856,true,DEF,1,2020,It's always Sonny,Simon
998659,261,Luke,Ryan,FRE,DEF,,52,186,true,DEF,1,2020,GetRichOrDieTryin,Mark
993903,392,Jacob,Hopper,GWS,MID,,112,33301,true,MID,1,2020,"What's Up, Doch?",Jordan
220001,325,Gary,Ablett,GEE,FWD,,93,9856,true,FWD,1,2020,It's always Sonny,Simon
297523,30,Reilly,O'Brien,ADE,RUC,,107,5524,true,RUC,1,2020,The Dragon's Laird,Luke
294557,746,Lachie,Hunter,WBD,MID,,84,5524,true,MID,1,2020,The Dragon's Laird,Luke
297899,471,James,Harmes,MEL,MID,,77,9856,true,MID,1,2020,It's always Sonny,Simon
296296,807,Dom,Sheed,WCE,MID,,128,9806,true,MID,1,2020,HoweIMetYourMother,Lester
296205,680,Jack,Steele,STK,MID,,128,186,true,MID,1,2020,GetRichOrDieTryin,Mark
260227,522,Shaun,Higgins,NTH,MID,,93,186,true,MID,1,2020,GetRichOrDieTryin,Mark
291201,430,Ricky,Henderson,HAW,MID,,53,,,,1,2020,,
290629,197,Dyson,Heppell,ESS,MID,,,33301,false,MID,1,2020,"What's Up, Doch?",Jordan
290311,82,Mitch,Robinson,BRL,MID,,97,33301,true,MID,1,2020,"What's Up, Doch?",Jordan
280965,173,Steele,Sidebottom,COL,MID,,125,189,true,MID,1,2020,The Full Bonty,Anthony
280109,413,Callan,Ward,GWS,MID,,,182,false,MID,1,2020,Coronaviney,Paul
1000978,72,Hugh,McCluggage,BRL,MID,,85,9867,true,MID,1,2020,Bad Boys For Fyfe,James
298539,698,Isaac,Heeney,SYD,FWD,MID,152,182,true,FWD,1,2020,Coronaviney,Paul
295344,387,Toby,Greene,GWS,FWD,,108,33301,true,FWD,1,2020,"What's Up, Doch?",Jordan
297566,455,James,Sicily,HAW,DEF,,70,9856,true,DEF,1,2020,It's always Sonny,Simon
296351,643,Jack,Billings,STK,MID,,120,33301,true,MID,1,2020,"What's Up, Doch?",Jordan
293479,59,Cameron,Ellis-Yolmen,BRL,MID,,,33301,false,MID,1,2020,"What's Up, Doch?",Jordan
294429,653,Luke,Dunstan,STK,MID,,92,9856,true,MID,1,2020,It's always Sonny,Simon
293845,377,Jeremy,Cameron,GWS,FWD,,70,9806,true,FWD,1,2020,HoweIMetYourMother,Lester
261323,439,Ben,McEvoy,HAW,RUC,,80,,,,1,2020,,
280763,69,Stefan,Martin,BRL,RUC,,58,9867,true,RUC,1,2020,Bad Boys For Fyfe,James
294674,637,Nick,Vlastuin,RIC,DEF,,78,33301,true,DEF,1,2020,"What's Up, Doch?",Jordan
270919,587,Tom,Rockliff,PTA,MID,,115,9856,true,MID,1,2020,It's always Sonny,Simon
280944,548,Jack,Ziebell,NTH,FWD,MID,19,9856,true,FWD,1,2020,It's always Sonny,Simon
270146,97,Ed,Curnow,CAR,MID,,57,5524,true,MID,1,2020,The Dragon's Laird,Luke
250105,115,Marc,Murphy,CAR,MID,,101,186,false,MID,1,2020,GetRichOrDieTryin,Mark
296359,495,Christian,Salem,MEL,DEF,,,9856,false,DEF,1,2020,It's always Sonny,Simon
294613,446,Jaeger,O'Meara,HAW,MID,,112,5524,true,MID,1,2020,The Dragon's Laird,Luke
281373,802,Jack,Redden,WCE,MID,,36,182,true,MID,1,2020,Coronaviney,Paul
994295,574,Dan,Houston,PTA,DEF,MID,79,9856,true,DEF,1,2020,It's always Sonny,Simon
240052,256,David,Mundy,FRE,MID,,,33301,false,MID,1,2020,"What's Up, Doch?",Jordan
293871,146,Jack,Crisp,COL,DEF,,62,5524,true,DEF,1,2020,The Dragon's Laird,Luke
291748,37,Brodie,Smith,ADE,DEF,,55,9806,true,DEF,1,2020,HoweIMetYourMother,Lester
298524,322,Lachie,Weller,GCS,DEF,,61,189,true,DEF,1,2020,The Full Bonty,Anthony
294318,593,Ollie,Wines,PTA,MID,,,,,,1,2020,,
290832,319,David,Swallow,GCS,MID,,92,9867,true,MID,1,2020,Bad Boys For Fyfe,James
290032,617,Kane,Lambert,RIC,FWD,,90,186,true,FWD,1,2020,GetRichOrDieTryin,Mark
294036,699,George,Hewett,SYD,MID,,,9806,false,MID,1,2020,HoweIMetYourMother,Lester
993799,289,Brayden,Fiorini,GCS,MID,,71,9856,false,MID,1,2020,It's always Sonny,Simon
290738,534,Jared,Polec,NTH,MID,,98,,,,1,2020,,
294859,796,Jeremy,McGovern,WCE,DEF,,83,9867,true,DEF,1,2020,Bad Boys For Fyfe,James
295265,389,Nick,Haynes,GWS,DEF,,114,33301,true,DEF,1,2020,"What's Up, Doch?",Jordan
994185,148,Jordan,De Goey,COL,FWD,,66,186,true,FWD,1,2020,GetRichOrDieTryin,Mark
991930,559,Darcy,Byrne-Jones,PTA,DEF,,114,189,true,DEF,1,2020,The Full Bonty,Anthony
990740,251,Rory,Lobb,FRE,RUC,,133,,,,1,2020,,
1006094,133,Sam,Walsh,CAR,MID,,55,189,true,MID,1,2020,The Full Bonty,Anthony
280737,454,Liam,Shiels,HAW,MID,,127,,,,1,2020,,
293713,286,Brandon,Ellis,GCS,MID,,79,,,,1,2020,,
291861,506,Jed,Anderson,NTH,MID,,75,,,,1,2020,,
992242,690,Jordan,Dawson,SYD,DEF,FWD,84,182,true,DEF,1,2020,Coronaviney,Paul
280317,363,Rhys,Stanley,GEE,RUC,,,,,,1,2020,,
298264,481,Ed,Langdon,MEL,MID,,120,,,,1,2020,,
250321,361,Joel,Selwood,GEE,MID,,68,186,false,MID,1,2020,GetRichOrDieTryin,Mark
993817,214,Darcy,Parish,ESS,FWD,MID,53,182,true,FWD,1,2020,Coronaviney,Paul
991988,660,Zak,Jones,STK,MID,,113,,,,1,2020,,
261510,343,Tom,Hawkins,GEE,FWD,,103,186,true,FWD,1,2020,GetRichOrDieTryin,Mark
281091,293,Hugh,Greenwood,GCS,FWD,MID,116,9867,true,FWD,1,2020,Bad Boys For Fyfe,James
291526,334,Luke,Dahlhaus,GEE,FWD,,98,189,true,FWD,1,2020,The Full Bonty,Anthony
998133,51,Jarrod,Berry,BRL,MID,,52,9856,true,MID,1,2020,It's always Sonny,Simon
298272,307,Touk,Miller,GCS,MID,,111,9806,true,MID,1,2020,HoweIMetYourMother,Lester
261320,184,Tom,Bellchambers,ESS,RUC,,101,,,,1,2020,,
270938,22,Tom,Lynch,ADE,FWD,,113,9856,true,FWD,1,2020,It's always Sonny,Simon
290838,783,Jack,Darling,WCE,FWD,,68,186,true,FWD,1,2020,GetRichOrDieTryin,Mark
294101,747,Jason,Johannisen,WBD,DEF,,61,182,true,DEF,1,2020,Coronaviney,Paul
260930,609,Shane,Edwards,RIC,DEF,MID,86,33301,true,DEF,1,2020,"What's Up, Doch?",Jordan
271045,797,Nic,Naitanui,WCE,RUC,,100,,,,1,2020,,
295584,657,Bradley,Hill,STK,MID,,58,5524,false,MID,1,2020,The Dragon's Laird,Luke
280858,678,Shane,Savage,STK,DEF,,,,,,1,2020,,
298421,655,Jade,Gresham,STK,FWD,MID,27,182,true,FWD,1,2020,Coronaviney,Paul
281080,808,Brad,Sheppard,WCE,DEF,,94,186,true,DEF,1,2020,GetRichOrDieTryin,Mark
290671,306,Anthony,Miles,GCS,MID,,,,,,1,2020,,
296035,516,Trent,Dumont,NTH,MID,,80,,,,1,2020,,
291545,767,Mitch,Wallis,WBD,FWD,MID,59,33301,true,FWD,1,2020,"What's Up, Doch?",Jordan
270732,763,Matthew,Suckling,WBD,DEF,,67,33301,true,DEF,1,2020,"What's Up, Doch?",Jordan
261396,570,Robbie,Gray,PTA,FWD,MID,104,33301,true,FWD,1,2020,"What's Up, Doch?",Jordan
298279,464,Angus,Brayshaw,MEL,MID,,71,9806,true,MID,1,2020,HoweIMetYourMother,Lester
294877,456,Isaac,Smith,HAW,MID,,119,,,,1,2020,,
996487,166,Tom,Phillips,COL,MID,,64,,,,1,2020,,
996059,47,Harris,Andrews,BRL,DEF,,103,182,true,DEF,1,2020,Coronaviney,Paul
296733,328,Mark,Blicavs,GEE,DEF,,86,,,,1,2020,,
250267,677,Paddy,Ryder,STK,RUC,FWD,79,189,true,FWD,1,2020,The Full Bonty,Anthony
240700,406,Heath,Shaw,GWS,DEF,,62,9867,false,DEF,1,2020,Bad Boys For Fyfe,James
1004592,740,Tim,English,WBD,RUC,,63,,,,1,2020,,
270325,537,Robbie,Tarrant,NTH,DEF,,66,,,,1,2020,,
290799,751,Tom,Liberatore,WBD,MID,,,,,,1,2020,,
298111,384,Jeremy,Finlayson,GWS,FWD,,62,9867,true,FWD,1,2020,Bad Boys For Fyfe,James
993905,709,Callum,Mills,SYD,DEF,,85,9806,true,DEF,1,2020,HoweIMetYourMother,Lester
996464,304,Darcy,MacPherson,GCS,FWD,MID,56,189,true,FWD,1,2020,The Full Bonty,Anthony
295461,218,Adam,Saad,ESS,DEF,,110,9867,true,DEF,1,2020,Bad Boys For Fyfe,James
994539,121,Sam,Petrevski-Seton,CAR,DEF,MID,113,9867,true,DEF,1,2020,Bad Boys For Fyfe,James
280762,401,Shane,Mumford,GWS,RUC,,,,,,1,2020,,
290194,526,Jamie,Macmillan,NTH,DEF,,80,,,,1,2020,,
230202,131,Kade,Simpson,CAR,DEF,,82,186,true,DEF,1,2020,GetRichOrDieTryin,Mark
271001,138,Dayne,Beams,COL,MID,,,,,,1,2020,,
294199,351,Sam,Menegola,GEE,MID,,35,,,,1,2020,,
1003130,752,Patrick,Lipinski,WBD,FWD,MID,,9867,false,FWD,1,2020,Bad Boys For Fyfe,James
298210,491,Christian,Petracca,MEL,FWD,,105,33301,true,FWD,1,2020,"What's Up, Doch?",Jordan
291902,501,Jack,Viney,MEL,MID,,186,182,true,MID,1,2020,Coronaviney,Paul
270588,199,Cale,Hooker,ESS,DEF,,,,,,1,2020,,
294596,671,Tim,Membrey,STK,FWD,,35,9867,true,FWD,1,2020,Bad Boys For Fyfe,James
1002240,175,Jaidyn,Stephenson,COL,FWD,,,,,,1,2020,,
291978,689,Harry,Cunningham,SYD,DEF,,56,,,,1,2020,,
295518,99,Sam,Docherty,CAR,DEF,,117,33301,true,DEF,1,2020,"What's Up, Doch?",Jordan
998129,278,Will,Brodie,GCS,MID,,36,182,true,MID,1,2020,Coronaviney,Paul
260750,591,Justin,Westhoff,PTA,FWD,MID,57,9806,true,FWD,1,2020,HoweIMetYourMother,Lester
1002583,635,Sydney,Stack,RIC,DEF,,55,9856,true,DEF,1,2020,It's always Sonny,Simon
261892,572,Hamish,Hartlett,PTA,DEF,,68,9806,false,DEF,1,2020,HoweIMetYourMother,Lester
992010,159,Brayden,Maynard,COL,DEF,,104,,,,1,2020,,
997846,208,Conor,McKenna,ESS,DEF,,,,,,1,2020,,
291351,426,Jack,Gunston,HAW,FWD,,73,5524,false,FWD,1,2020,The Dragon's Laird,Luke
990609,54,Charlie,Cameron,BRL,FWD,,75,,,,1,2020,,
270935,200,Michael,Hurley,ESS,DEF,,63,5524,true,DEF,1,2020,The Dragon's Laird,Luke
291867,509,Ben,Brown,NTH,FWD,,81,,,,1,2020,,
290156,533,Jasper,Pittard,NTH,DEF,,52,,,,1,2020,,
291313,153,Jeremy,Howe,COL,DEF,,156,9806,true,DEF,1,2020,HoweIMetYourMother,Lester
280804,382,Phil,Davis,GWS,DEF,,22,,,,1,2020,,
270896,606,Trent,Cotchin,RIC,MID,,94,,,,1,2020,,
993794,428,Blake,Hardwick,HAW,DEF,,,,,,1,2020,,
270951,225,David,Zaharakis,ESS,MID,,47,,,,1,2020,,
298419,356,Brandan,Parfitt,GEE,FWD,MID,,9856,false,FWD,1,2020,It's always Sonny,Simon
293854,266,Matt,Taberner,FRE,FWD,,41,,,,1,2020,,
290188,716,Sam,Reid,SYD,FWD,,,,,,1,2020,,
294266,788,Tom,Hickey,WCE,RUC,,26,,,,1,2020,,
996765,713,Tom,Papley,SYD,FWD,,85,5524,true,FWD,1,2020,The Dragon's Laird,Luke
990290,777,Tom,Barrass,WCE,DEF,,92,,,,1,2020,,
1001299,588,Connor,Rozee,PTA,FWD,,125,5524,true,FWD,1,2020,The Dragon's Laird,Luke
294469,683,Aliir,Aliir,SYD,DEF,,71,,,,1,2020,,
296190,112,Jack,Martin,CAR,FWD,MID,107,33301,true,FWD,1,2020,"What's Up, Doch?",Jordan
994389,679,Jack,Sinclair,STK,FWD,MID,,,,,1,2020,,
270512,294,Pearce,Hanley,GCS,DEF,,,,,,1,2020,,
240254,295,Jarrod,Harbrow,GCS,DEF,,,,,,1,2020,,
290073,753,Sam,Lloyd,WBD,FWD,,48,,,,1,2020,,
990827,613,Jack,Graham,RIC,MID,,40,,,,1,2020,,
297354,550,Karl,Amon,PTA,MID,,92,,,,1,2020,,
280744,416,Luke,Breust,HAW,FWD,,113,,,,1,2020,,
292145,575,Tom,Jonas,PTA,DEF,,50,,,,1,2020,,
210012,417,Shaun,Burgoyne,HAW,DEF,,126,,,,1,2020,,
291327,418,Jonathon,Ceglar,HAW,RUC,FWD,101,182,true,FWD,1,2020,Coronaviney,Paul
290117,656,Dan,Hannebery,STK,MID,,93,9806,true,MID,1,2020,HoweIMetYourMother,Lester
1006130,761,Bailey,Smith,WBD,FWD,MID,106,5524,true,FWD,1,2020,The Dragon's Laird,Luke
261911,565,Brad,Ebert,PTA,FWD,,104,186,false,FWD,1,2020,GetRichOrDieTryin,Mark
290550,341,Cameron,Guthrie,GEE,MID,,58,,,,1,2020,,
1001438,468,Bayley,Fritsch,MEL,DEF,FWD,39,9867,true,FWD,1,2020,Bad Boys For Fyfe,James
993107,391,Harry,Himmelberg,GWS,FWD,,63,,,,1,2020,,
290826,782,Jamie,Cripps,WCE,FWD,,69,,,,1,2020,,
290797,749,Alex,Keath,WBD,DEF,,79,9867,false,DEF,1,2020,Bad Boys For Fyfe,James
291962,459,Chad,Wingard,HAW,FWD,MID,131,5524,true,FWD,1,2020,The Dragon's Laird,Luke
298450,231,Connor,Blakely,FRE,DEF,,,186,false,DEF,1,2020,GetRichOrDieTryin,Mark
290085,739,Taylor,Duryea,WBD,DEF,,,,,,1,2020,,
998260,277,Jack,Bowes,GCS,MID,,93,,,,1,2020,,
998529,634,Ivan,Soldo,RIC,RUC,,100,,,,1,2020,,
998205,403,Harry,Perryman,GWS,MID,,132,,,,1,2020,,
294472,1,Rory,Atkins,ADE,MID,,87,,,,1,2020,,
294092,206,Anthony,McDonald-Tipungwuti,ESS,FWD,,67,,,,1,2020,,
271015,383,Matt,de Boer,GWS,MID,,68,,,,1,2020,,
290623,601,Josh,Caddy,RIC,FWD,MID,84,33301,true,MID,1,2020,"What's Up, Doch?",Jordan
293651,734,Hayden,Crozier,WBD,DEF,,115,,,,1,2020,,
280416,160,Chris,Mayne,COL,MID,,107,,,,1,2020,,
297473,19,Jake,Kelly,ADE,DEF,,51,,,,1,2020,,
298288,162,Darcy,Moore,COL,DEF,,55,,,,1,2020,,
295444,156,Tom,Langdon,COL,DEF,,,,,,1,2020,,
298174,625,Toby,Nankervis,RIC,RUC,,27,,,,1,2020,,
1000223,597,Liam,Baker,RIC,DEF,FWD,91,189,true,DEF,1,2020,The Full Bonty,Anthony
290787,507,Shaun,Atley,NTH,DEF,,67,,,,1,2020,,
281124,92,Levi,Casboult,CAR,DEF,FWD,104,,,,1,2020,,
993979,586,Sam,Powell-Pepper,PTA,FWD,MID,105,189,true,FWD,1,2020,The Full Bonty,Anthony
294068,215,Andrew,Phillips,ESS,RUC,,,,,,1,2020,,
998145,240,Sean,Darcy,FRE,RUC,,54,,,,1,2020,,
990882,28,Wayne,Milera,ADE,DEF,MID,96,182,true,DEF,1,2020,Coronaviney,Paul
296254,432,Jarman,Impey,HAW,DEF,,,,,,1,2020,,
1002264,649,Hunter,Clark,STK,DEF,,84,186,true,DEF,1,2020,GetRichOrDieTryin,Mark
992128,556,Ryan,Burton,PTA,DEF,,101,189,true,DEF,1,2020,The Full Bonty,Anthony
294504,560,Tom,Clurey,PTA,DEF,,61,,,,1,2020,,
1006096,564,Xavier,Duursma,PTA,MID,,79,,,,1,2020,,
293987,577,Jarrod,Lienert,PTA,DEF,,38,9856,false,DEF,1,2020,It's always Sonny,Simon
298630,203,Kyle,Langford,ESS,FWD,MID,88,,,,1,2020,,
992462,431,Daniel,Howe,HAW,DEF,MID,,,,,1,2020,,
280819,614,Dylan,Grimes,RIC,DEF,,50,,,,1,2020,,
998102,207,Andrew,McGrath,ESS,MID,,113,189,false,MID,1,2020,The Full Bonty,Anthony
993816,268,Darcy,Tucker,FRE,FWD,MID,76,9806,false,FWD,1,2020,HoweIMetYourMother,Lester
250222,477,Nathan,Jones,MEL,DEF,MID,,,,,1,2020,,
999824,353,Quinton,Narkle,GEE,MID,,82,189,false,MID,1,2020,The Full Bonty,Anthony
294737,721,Callum,Sinclair,SYD,RUC,,,,,,1,2020,,
240399,694,Lance,Franklin,SYD,FWD,,,,,,1,2020,,
998128,88,Alex,Witherden,BRL,DEF,,41,33301,false,DEF,1,2020,"What's Up, Doch?",Jordan
294624,125,Lachie,Plowman,CAR,DEF,,36,,,,1,2020,,
294733,34,Paul,Seedsman,ADE,MID,,58,,,,1,2020,,
1000972,563,Willem,Drew,PTA,MID,,,,,,1,2020,,
1002242,333,Charlie,Constable,GEE,MID,,,,,,1,2020,,
291819,499,Adam,Tomlinson,MEL,MID,,51,,,,1,2020,,
998134,641,Josh,Battle,STK,DEF,,,,,,1,2020,,
291849,161,Brody,Mihocek,COL,FWD,,127,,,,1,2020,,
296041,445,Tim,O'Brien,HAW,DEF,FWD,60,,,,1,2020,,
293813,618,Tom J.,Lynch,RIC,FWD,,55,186,true,FWD,1,2020,GetRichOrDieTryin,Mark
996708,735,Bailey,Dale,WBD,FWD,,16,,,,1,2020,,
297438,193,Martin,Gleeson,ESS,DEF,,,,,,1,2020,,
291533,486,Tom,McDonald,MEL,FWD,,40,182,false,FWD,1,2020,Coronaviney,Paul
290722,696,Sam,Gray,SYD,FWD,,73,,,,1,2020,,
291773,117,Jack,Newnes,CAR,MID,,67,,,,1,2020,,
292511,370,Zach,Tuohy,GEE,DEF,,64,9867,true,DEF,1,2020,Bad Boys For Fyfe,James
293884,223,Jake,Stringer,ESS,FWD,,74,,,,1,2020,,
296294,227,Blake,Acres,FRE,FWD,MID,,,,,1,2020,,
261497,369,Harry,Taylor,GEE,DEF,,85,,,,1,2020,,
298281,482,Jake,Lever,MEL,DEF,,53,,,,1,2020,,
281085,484,Steven,May,MEL,DEF,,69,5524,false,DEF,1,2020,The Dragon's Laird,Luke
296422,682,Callum,Wilkie,STK,DEF,,79,,,,1,2020,,
993832,134,Jacob,Weitering,CAR,DEF,,102,,,,1,2020,,
996692,473,Marty,Hore,MEL,DEF,,,,,,1,2020,,
993998,536,Jy,Simpkin,NTH,FWD,MID,131,9806,true,FWD,1,2020,HoweIMetYourMother,Lester
1002232,232,Andrew,Brayshaw,FRE,FWD,MID,66,9806,true,FWD,1,2020,HoweIMetYourMother,Lester
281281,792,Lewis,Jetta,WCE,DEF,,104,,,,1,2020,,
291720,152,Will,Hoskin-Elliott,COL,FWD,,96,,,,1,2020,,
293801,149,Jamie,Elliott,COL,FWD,,70,,,,1,2020,,
996483,756,Toby,McLean,WBD,FWD,,,,,,1,2020,,
997078,216,Mason,Redman,ESS,DEF,,79,,,,1,2020,,
993993,599,Shai,Bolton,RIC,FWD,,102,,,,1,2020,,
280934,40,Daniel,Talia,ADE,DEF,,79,,,,1,2020,,
1000959,419,James,Cousins,HAW,MID,,,,,,1,2020,,
993480,659,Dougal,Howard,STK,DEF,FWD,70,,,,1,2020,,
261374,404,Sam J.,Reid,GWS,DEF,,,,,,1,2020,,
994599,554,Riley,Bonner,PTA,DEF,,,,,,1,2020,,
250417,12,Bryce,Gibbs,ADE,MID,,16,,,,1,2020,,
296225,803,Willie,Rioli,WCE,FWD,,,,,,1,2020,,
250395,630,Jack,Riewoldt,RIC,FWD,,74,,,,1,2020,,
998103,691,Oliver,Florent,SYD,MID,,99,33301,true,MID,1,2020,"What's Up, Doch?",Jordan
996731,96,Charlie,Curnow,CAR,FWD,,,,,,1,2020,,
290823,237,Reece,Conca,FRE,MID,,88,,,,1,2020,,
294125,272,Nathan,Wilson,FRE,DEF,,,,,,1,2020,,
294828,347,Josh,Jenkins,GEE,FWD,,,,,,1,2020,,
1002770,142,Callum L.,Brown,COL,FWD,,89,,,,1,2020,,
296735,520,Aaron,Hall,NTH,MID,,54,,,,1,2020,,
291753,285,Sam,Day,GCS,FWD,,32,,,,1,2020,,
293193,2,Luke,Brown,ADE,DEF,,60,,,,1,2020,,
298289,324,Peter,Wright,GCS,FWD,,,,,,1,2020,,
1005521,74,Oscar,McInerney,BRL,RUC,FWD,39,,,,1,2020,,
280918,55,Allen,Christensen,BRL,FWD,,,,,,1,2020,,
1002404,757,Aaron,Naughton,WBD,FWD,,18,,,,1,2020,,
1000887,437,Mitch,Lewis,HAW,FWD,,,,,,1,2020,,
280506,41,Taylor,Walker,ADE,FWD,,55,,,,1,2020,,
1004938,352,Gryan,Miers,GEE,FWD,,64,,,,1,2020,,
297456,297,Nick,Holman,GCS,FWD,,34,,,,1,2020,,
298280,204,Jayden,Laverde,ESS,FWD,,38,,,,1,2020,,
996580,250,Ethan,Hughes,FRE,DEF,,52,,,,1,2020,,
280038,209,Shaun,McKernan,ESS,FWD,,,,,,1,2020,,
290198,596,David,Astbury,RIC,DEF,,90,,,,1,2020,,
296269,61,Darcy,Gardiner,BRL,DEF,,60,,,,1,2020,,
270912,365,Jack,Steven,GEE,FWD,MID,,189,false,FWD,1,2020,The Full Bonty,Anthony
250362,23,David,Mackay,ADE,DEF,MID,,,,,1,2020,,
993795,95,David,Cuningham,CAR,FWD,,57,,,,1,2020,,
991933,602,Jason,Castagna,RIC,FWD,,79,,,,1,2020,,
290622,465,Mitch,Brown,MEL,FWD,,21,,,,1,2020,,
280824,487,Jake,Melksham,MEL,FWD,,54,,,,1,2020,,
281078,105,Liam,Jones,CAR,DEF,,64,,,,1,2020,,
1002227,615,Jack,Higgins,RIC,FWD,,,,,,1,2020,,
291492,730,Josh,Bruce,WBD,FWD,,40,,,,1,2020,,
1004385,776,Oscar,Allen,WCE,FWD,,,,,,1,2020,,
293581,71,Lincoln,McCarthy,BRL,FWD,,57,,,,1,2020,,
